653	14	33	-40.2491	-64.8261
654	14	34	-36.0218	-64.8261
655	14	35	-31.7945	-64.8261
656	14	36	-27.5672	-64.8261
657	14	37	-23.3399	-64.8261
658	14	38	-19.1126	-64.8261
659	14	39	-14.8853	-64.8261
660	14	40	-10.658	-64.8261
661	14	41	-6.43068	-64.8261
662	14	42	-2.20338	-64.8261
663	14	43	2.02392	-64.8261
664	14	44	6.25122	-64.8261
665	14	45	10.4785	-64.8261
666	14	46	14.7058	-64.8261
667	14	47	18.9331	-64.8261
668	14	48	23.1604	-64.8261
669	14	49	27.3877	-64.8261
670	14	50	31.615	-64.8261
671	14	51	35.8423	-64.8261
672	14	52	40.0696	-64.8261
673	14	53	44.2969	-64.8261
674	14	54	48.5242	-64.8261
675	14	55	52.7515	-64.8261
676	14	56	56.9788	-64.8261
677	14	57	61.2061	-64.8261
678	14	58	65.4334	-64.8261
679	14	59	69.6607	-64.8261
680	14	60	73.888	-64.8261
681	14	61	78.1153	-64.8261
682	14	62	82.3426	-64.8261
683	14	63	86.5699	-64.8261
684	14	64	90.7972	-64.8261
685	14	65	95.0245	-64.8261
686	14	66	99.2518	-64.8261
687	14	67	103.479	-64.8261
688	14	68	107.706	-64.8261
689	14	69	111.934	-64.8261
690	14	70	116.161	-64.8261
691	14	71	120.388	-64.8261
692	14	72	124.616	-64.8261
693	14	73	128.843	-64.8261
694	14	74	133.07	-64.8261
695	14	75	137.298	-64.8261
696	14	76	141.525	-64.8261
697	14	77	145.752	-64.8261
698	14	78	149.979	-64.8261
699	14	79	154.207	-64.8261
700	14	80	158.434	-64.8261
701	14	81	162.661	-64.8261
702	14	82	166.889	-64.8261
703	14	83	171.116	-64.8261
704	14	84	175.343	-64.8261
705	14	85	179.571	-64.8261
706	14	86	183.798	-64.8261
707	15	0	-179.75	-63.028
708	15	1	-175.785	-63.028
709	15	2	-171.821	-63.028
710	15	3	-167.856	-63.028
711	15	4	-163.892	-63.028
712	15	5	-159.927	-63.028
713	15	6	-155.963	-63.028
714	15	7	-151.998	-63.028
715	15	8	-148.033	-63.028
716	15	9	-144.069	-63.028
717	15	10	-140.104	-63.028
718	15	11	-136.14	-63.028
719	15	12	-132.175	-63.028
720	15	13	-128.211	-63.028
721	15	14	-124.246	-63.028
722	15	15	-120.281	-63.028
723	15	16	-116.317	-63.028
724	15	17	-112.352	-63.028
725	15	18	-108.388	-63.028
726	15	19	-104.423	-63.028
727	15	20	-100.459	-63.028
728	15	21	-96.494	-63.028
729	15	22	-92.5294	-63.028
730	15	23	-88.5648	-63.028
731	15	24	-84.6003	-63.028
732	15	25	-80.6357	-63.028
733	15	26	-76.6711	-63.028
734	15	27	-72.7065	-63.028
735	15	28	-68.742	-63.028
736	15	29	-64.7774	-63.028
737	15	30	-60.8128	-63.028
738	15	31	-56.8483	-63.028
739	15	32	-52.8837	-63.028
740	15	33	-48.9191	-63.028
741	15	34	-44.9545	-63.028
742	15	35	-40.99	-63.028
743	15	36	-37.0254	-63.028
744	15	37	-33.0608	-63.028
745	15	38	-29.0963	-63.028
746	15	39	-25.1317	-63.028
747	15	40	-21.1671	-63.028
748	15	41	-17.2025	-63.028
749	15	42	-13.238	-63.028
750	15	43	-9.27339	-63.028
751	15	44	-5.30882	-63.028
752	15	45	-1.34425	-63.028
753	15	46	2.62033	-63.028
754	15	47	6.5849	-63.028
755	15	48	10.5495	-63.028
756	15	49	14.514	-63.028
757	15	50	18.4786	-63.028
758	15	51	22.4432	-63.028
759	15	52	26.4078	-63.028
760	15	53	30.3723	-63.028
761	15	54	34.3369	-63.028
762	15	55	38.3015	-63.028
763	15	56	42.266	-63.028
764	15	57	46.2306	-63.028
765	15	58	50.1952	-63.028
766	15	59	54.1598	-63.028
767	15	60	58.1243	-63.028
768	15	61	62.0889	-63.028
769	15	62	66.0535	-63.028
770	15	63	70.0181	-63.028
771	15	64	73.9826	-63.028
772	15	65	77.9472	-63.028
773	15	66	81.9118	-63.028
774	15	67	85.8763	-63.028
775	15	68	89.8409	-63.028
776	15	69	93.8055	-63.028
777	15	70	97.7701	-63.028
778	15	71	101.735	-63.028
779	15	72	105.699	-63.028
780	15	73	109.664	-63.028
781	15	74	113.628	-63.028
782	15	75	117.593	-63.028
783	15	76	121.557	-63.028
784	15	77	125.522	-63.028
785	15	78	129.487	-63.028
786	15	79	133.451	-63.028
787	15	80	137.416	-63.028
788	15	81	141.38	-63.028
789	15	82	145.345	-63.028
790	15	83	149.309	-63.028
791	15	84	153.274	-63.028
792	15	85	157.239	-63.028
793	15	86	161.203	-63.028
794	15	87	165.168	-63.028
795	15	88	169.132	-63.028
796	15	89	173.097	-63.028
797	15	90	177.062	-63.028
798	15	91	181.026	-63.028
799	16	0	-179.75	-61.2298
800	16	1	-176.014	-61.2298
801	16	2	-172.278	-61.2298
802	16	3	-168.542	-61.2298
803	16	4	-164.806	-61.2298
804	16	5	-161.07	-61.2298
805	16	6	-157.334	-61.2298
806	16	7	-153.598	-61.2298
807	16	8	-149.862	-61.2298
808	16	9	-146.126	-61.2298
809	16	10	-142.389	-61.2298
810	16	11	-138.653	-61.2298
811	16	12	-134.917	-61.2298
812	16	13	-131.181	-61.2298
813	16	14	-127.445	-61.2298
814	16	15	-123.709	-61.2298
815	16	16	-119.973	-61.2298
816	16	17	-116.237	-61.2298
817	16	18	-112.501	-61.2298
818	16	19	-108.765	-61.2298
819	16	20	-105.029	-61.2298
820	16	21	-101.293	-61.2298
